606
  447.9417  350.0036  474.9919  500.0000
  560.3930    0.0000  598.4179  201.5748
  593.7638    0.0000  617.6145  127.8365
  507.3937   84.4994  547.1882  304.6299
  504.2702   84.1482  545.7187  304.5007
  579.7544   95.2404  619.2727  307.7768
  485.3417  170.4723  525.2150  385.7920
  498.0390  257.1878  541.3555  468.6913
  511.1574  257.7821  550.6000  479.8108
  504.1833  383.4400  525.9579  500.0000
  503.1970  319.7555  540.3871  500.0000
  672.5907    0.0000  702.3237  158.8670
  659.8363    0.0000  683.5093  136.3155
  667.2016   56.9800  711.7828  272.5434
  582.0308   44.6021  626.5515  263.0099
  606.6878  126.4305  652.3420  347.4286
  632.1339  125.1525  674.7013  350.1442
  615.3541  262.5026  662.7007  489.5613
  630.4800  239.9446  671.3366  442.7972
  591.2344  327.5398  622.1668  500.0000
  638.3793  293.4503  677.8113  500.0000
  741.9755    0.0000  768.3082  147.2268
  745.1519    0.0000  766.3940  117.5007
  744.0340   15.6778  790.6167  248.0909
  751.1042   31.2419  792.3980  260.5319
  711.7540  133.9959  756.2073  358.9893
  777.7081  148.4364  818.4280  349.0705
  759.9934  240.3718  800.1552  451.4378
  691.4698  295.3412  734.9326  500.0000
  754.8839  382.7865  775.0747  500.0000
  739.3955  292.7164  780.8794  500.0000
  852.2631    0.0000  878.2129  127.3203
  792.2711    0.0000  831.5189  195.9387
  851.6934  100.8990  886.0946  306.3747
  871.3655    0.0000  914.2640  221.7390
  776.1293  167.3158  826.7101  412.5591
  800.7927  120.5215  848.7707  351.9712
  831.3372  264.1167  866.2317  458.6788
  802.6690  194.7169  846.9300  414.3954
  790.6121  288.8370  832.6028  500.0000
  821.5825  377.6671  847.6212  500.0000
  978.8899    0.0000 1007.0664  165.1818
  958.8043    0.0000  994.3144  200.9398
  928.8232   80.3735  975.2337  306.6253
  902.3947   46.6204  944.3845  274.1114
  953.1340  172.7138  999.4214  379.2681
  964.2044  132.5458 1004.7120  334.6445
  937.3129  224.7259  990.1387  461.3452
  926.5510  270.1787  969.1949  472.1488
  888.7041  292.4379  931.1795  500.0000
  908.1624  294.6259  951.7486  500.0000
 1025.6362    0.0000 1062.7876  186.6667
  988.4556    0.0000 1023.9234  211.1691
 1000.8562   73.8309 1050.6179  304.4245
 1050.9792   42.8536 1092.1378  265.2890
  984.7679  163.2061 1029.7180  382.4280
 1042.5809  106.6410 1084.4915  322.1835
 1068.3839  235.2832 1111.5005  430.0271
 1055.0318  262.2559 1092.4317  475.2499
 1042.2179  278.4086 1082.4268  500.0000
  983.4342  351.8028 1012.7534  500.0000
 1181.9652    0.0000 1206.1215  113.4751
 1100.0990    0.0000 1123.0037  110.0095
 1108.5689   71.4082 1152.2946  290.4264
 1157.0322   76.1360 1199.7022  286.8218
 1182.0821  106.6450 1218.4437  314.4661
 1139.9824  159.8132 1181.9481  380.3755
 1116.3861  244.6478 1150.6333  434.4270
 1125.8177  195.5544 1171.0844  437.1471
 1130.7680  322.3390 1160.4804  500.0000
 1146.6763  313.1462 1183.3034  500.0000
 1285.4641    0.0000 1309.5594  127.5934
 1241.6125    0.0000 1270.4504  159.8299
 1269.7409   18.8395 1310.6499  235.8085
 1272.3615   25.7957 1315.5959  260.9641
 1227.4738  157.3001 1274.8900  391.5817
 1236.4530  109.9879 1282.1204  320.0630
 1239.4970  223.8592 1284.3155  449.8144
 1271.8827  267.8385 1316.0061  471.6851
 1184.1575  316.5493 1220.5422  500.0000
 1228.1185  373.3941 1252.2401  500.0000
 1392.1746    0.0000 1423.8290  146.3827
 1370.7093    0.0000 1411.5742  209.5271
 1372.0516   77.8053 1411.6002  272.6936
 1305.0018   23.3834 1343.3215  224.5844
 1325.4641  128.6315 1360.9707  329.9461
 1339.2194  123.9547 1377.7078  331.0300
 1361.1211  219.5207 1405.4823  433.0773
 1284.3712  207.8978 1329.0722  440.3520
 1344.7319  354.8535 1373.8879  500.0000
 1304.0086  351.8017 1334.1272  500.0000
 1479.6667    0.0000 1501.6597  124.7061
 1397.2143    0.0000 1427.3258  146.7473
 1382.3798    0.0000 1422.5977  210.1033
 1459.2292   76.7591 1496.9801  294.5136
 1382.4803  188.5756 1422.4587  409.8101
 1434.7325  183.4497 1479.3556  404.9518
 1451.2682  230.8633 1500.5465  460.8742
 1413.7362  205.7804 1453.4450  424.2974
 1395.8349  296.5935 1429.4812  500.0000
 1425.4824  334.1239 1458.2699  500.0000
 1545.0460    0.0000 1585.8923  197.6588
 1588.6078    0.0000 1621.2544  166.0573
 1500.2213   34.2008 1536.5699  255.1361
 1567.0250    0.0000 1613.9366  225.9767
 1566.5174  158.1283 1611.7942  384.0190
 1540.7514  157.2277 1584.7006  386.4697
 1537.9243  298.1576 1581.4443  500.0000
 1538.3099  298.2058 1572.8125  500.0000
 1573.5059  381.1233 1593.7746  500.0000
 1513.2411  368.0545 1537.2061  500.0000
 1648.4494    0.0000 1673.2164  121.3359
 1681.2834    0.0000 1710.8800  149.5736
 1577.7922   42.7371 1627.8723  272.6759
 1644.9757   12.1195 1690.0157  231.9827
 1643.2245  100.5771 1687.2267  314.1503
 1674.0541  130.5263 1726.1172  357.9534
 1652.1394  201.2939 1693.8891  423.6779
 1617.9869  200.2569 1664.3472  421.4552
 1650.6722  386.9593 1674.3934  500.0000
 1626.5452  320.7884 1664.1249  500.0000
 1732.7209    0.0000 1773.8815  208.8973
 1773.2356    0.0000 1807.7216  174.2478
 1762.6903   68.6329 1809.3945  303.2403
 1684.6642   59.5344 1725.5632  272.7957
 1707.2224  161.7986 1740.7565  368.6350
 1762.0490  107.8776 1805.7591  340.4683
 1715.4367  233.9896 1760.0936  464.5275
 1741.0143  271.4038 1789.9229  500.0000
 1730.9344  283.6086 1777.4998  500.0000
 1722.6161  365.8332 1746.3772  500.0000
 1829.1440    0.0000 1873.0612  205.1553
 1804.8454    0.0000 1822.7176  111.6051
 1808.9296   40.3846 1849.1321  247.4295
 1847.1413   75.2335 1887.4308  291.6303
 1813.3644  128.8272 1862.4700  345.3819
 1812.3577  167.9696 1848.7546  372.5767
 1879.1304  199.6111 1909.3312  374.5237
 1802.6374  231.7504 1843.8522  454.4201
 1822.2075  402.4609 1842.1039  500.0000
 1835.1374  370.9529 1861.9078  500.0000
 1924.1449    0.0000 1963.3962  189.0902
 1916.8852    0.0000 1941.0430  130.6181
 1920.7350   86.0733 1963.9415  289.7866
 1931.7634   29.4237 1968.8506  240.8703
 1918.2269  173.2837 1951.2796  345.8149
 1902.6768  158.3907 1943.5449  345.3727
 1910.7869  207.8737 1953.6767  426.8792
 1923.8938  204.2483 1965.3744  427.8514
 1945.2220  345.4685 1976.0912  500.0000
 1980.6970  429.1250 1993.4336  500.0000
    0.0000   36.5725  111.4997   44.0125
    0.0000   38.3537  135.3120   51.1831
    0.0000   43.6286  135.1505   50.3202
    0.0000   54.5091  138.2023   66.6265
    0.0000  187.3595  164.0850  204.9198
    0.0000  145.7524  155.1740  157.3076
    0.0000  109.6971  140.8970  121.2465
    0.0000  134.7418  152.0879  140.8182
    0.0000  226.3512  171.9489  246.9373
    0.0000  212.8630  116.6312  228.1906
    0.0000  231.1161   96.2465  236.4516
    0.0000  259.7433  114.4954  267.9501
    0.0000  339.2944  109.6824  353.7284
    0.0000  328.5177  107.4440  342.3921
    0.0000  346.7034  111.4171  352.8467
    0.0000  319.5857  156.3856  340.7260
    0.0000  433.5927  174.8729  442.3641
    0.0000  450.6181  178.0716  459.9493
    0.0000  397.3876  205.3554  407.7845
    0.0000  450.5477  179.8725  469.8500
   62.0164   85.6464  246.2326  103.6008
    0.0000   25.3362  128.6951   34.3925
    0.0000   62.4826  139.6707   74.4722
   54.4424   25.6665  275.2898   39.3542
   39.1803  128.3353  211.6026  136.3353
   38.9376  127.1499  252.9155  137.0029
    0.0000  166.4204  221.2989  189.7165
   75.8297  163.6324  298.4226  181.1831
   63.6330  260.5164  279.5509  270.1291
    0.0000  236.5309  210.2489  258.3444
   61.6814  249.9180  237.9805  271.4546
   60.6316  244.2167  276.6814  255.7872
   26.1379  361.9182  237.3556  371.4753
    0.0000  312.3447  231.7213  339.8371
    0.0000  373.2302  211.4605  396.5624
   70.1821  296.0838  245.0470  304.0066
   45.0748  459.9476  252.3911  474.2122
   47.7676  473.8878  230.4199  491.1314
   32.4996  394.8506  244.8013  413.2849
   40.6552  437.0690  253.3246  461.1457
  243.8667   91.7758  386.6549  104.4806
  101.2263   40.9495  293.1840   62.6875
  105.6289   14.7661  311.8784   33.4629
  161.7392    0.0000  308.3243   14.3266
  120.2851  142.6839  309.3523  157.9162
  145.7704  143.1791  347.1896  160.0667
  150.5434  164.6599  352.5765  188.9231
  140.6806   94.0225  330.6220  112.7996
  176.5209  281.5707  371.5516  290.5685
   82.1568  199.3540  318.7405  226.9142
  162.5956  218.9000  361.0680  234.4101
  116.6312  228.1906  324.6833  248.2129
  130.9081  343.2880  344.9799  363.3602
  105.9575  352.3905  326.5403  370.8230
  135.5084  364.4045  352.9953  380.1243
  161.2249  367.3312  353.0965  380.6705
  170.3345  417.4132  363.7128  436.8720
  117.1175  417.8475  276.6155  431.4269
  208.4320  426.5595  363.6506  437.6400
   94.6967  423.5979  248.8237  435.8719
  239.5360   70.1303  478.4251   90.8695
  273.6910   57.3523  474.8005   70.9976
  292.5024    0.0000  465.7061   21.1377
  267.8980    1.4680  466.8968   27.6659
  261.4828  179.8229  456.6307  198.0224
  287.6185  127.0870  487.4457  140.3247
  252.2914  133.8836  447.7738  155.5421
  262.3558  184.1864  475.1628  202.4851
  278.5167  264.9601  506.5034  284.7478
  210.4032  259.1348  410.9963  282.3312
  281.0632  277.6878  505.1844  292.0773
  210.8018  237.2533  403.9535  246.3733
  194.8408  358.9767  380.1474  377.0533
  253.1388  341.2811  498.0009  364.5679
  236.1485  364.6972  454.7429  387.7171
  242.2126  304.8534  461.1214  312.5498
  247.0103  446.6495  469.8905  471.7124
  353.2529  496.4078  402.3629  500.0000
  346.3270  463.8469  471.1750  478.8347
  242.0049  421.0102  430.8801  441.8199
  379.6128   70.1310  507.3937   84.4994
  421.5683   29.8542  602.4352   46.4775
  367.9778   13.3783  565.8151   28.7433
  372.7893   36.8477  570.0740   51.3202
  387.6215  162.9883  596.6584  186.1528
  326.9829  114.7905  560.1065  133.2307
  299.3623   99.0770  514.3260  122.8469
  295.1984   95.8488  511.7300  108.4864
  349.1018  221.1721  536.4939  245.4724
  362.4878  288.3836  547.1882  304.6299
  307.6385  282.9394  518.5920  299.6329
  300.6890  249.0186  542.6265  279.3959
  320.6816  346.6034  529.0515  358.5109
  365.3631  302.8209  591.7905  330.6403
  345.4272  365.6862  534.0739  386.7827
  330.0392  392.2783  528.6421  406.6147
  363.5055  436.8568  545.3490  450.2522
  451.6601  440.4812  544.7388  446.8172
  366.1561  451.1642  548.2775  466.7373
  367.2403  457.0163  548.7122  469.1846
  478.1962   89.6145  692.8065  108.0155
  430.8932   74.5785  637.8389  103.3025
  418.2842   14.1026  598.3830   24.7582
  459.8622   47.3329  670.3246   72.0807
  472.4057  115.7825  682.0796  128.0824
  472.6140  116.9192  682.2976  129.3380
  439.6507  116.5819  635.6373  143.6702
  483.5415  170.2733  695.4757  193.6939
  479.2732  223.0688  707.7008  252.8058
  487.5807  192.5579  698.7944  209.7407
  452.5296  263.7679  638.3753  279.1446
  405.2483  252.9840  635.2045  263.4019
  456.8463  288.2771  667.7875  313.6012
  462.4862  320.2987  671.2763  332.0415
  447.9417  350.0036  658.3598  378.3673
  463.2190  324.4595  674.7013  350.1442
  445.7503  410.3613  669.4573  433.4663
  388.7206  420.0997  622.0279  430.4945
  481.7368  429.5979  670.9483  440.8693
  470.0881  472.8079  684.8414  491.4871
  573.2477   68.1445  687.3842   79.0434
  566.0232   59.8161  685.2796   67.7980
  617.9368    0.0000  746.6899    8.5076
  569.4578   48.0539  757.2199   65.2007
  514.5355  138.7212  716.9786  160.4392
  591.9281  167.1719  721.8022  184.8532
  583.1401  120.5855  711.7540  133.9959
  517.8934  156.5731  721.6741  184.2049
  543.0012  290.0533  744.0016  297.2122
  495.5169  225.4194  734.9075  251.1835
  584.1614  292.0503  809.3845  304.5116
  491.6842  285.2188  692.4701  300.0512
  506.5586  336.0477  754.9151  352.4490
  587.2746  368.7853  787.1034  382.8456
  522.9126  323.9539  754.1514  348.5837
  524.2234  331.3327  756.2073  358.9893
  523.7128  419.1865  722.6292  442.0654
  620.1495  488.7529  779.9804  495.5081
  524.3085  491.1705  647.4593  500.0000
  611.4247  440.1087  770.3203  447.2390
  664.3872   26.2056  880.7502   48.5091
  741.2725    0.0000  894.3650   21.0159
  663.8042   22.8480  799.0512   33.8487
  661.8223   11.4359  856.6427   21.4881
  602.1582  143.3421  826.0440  168.6062
  610.9758  186.5990  831.5189  195.9387
  594.3144  104.8624  815.1217  114.0780
  598.4960  125.3765  823.1758  154.2869
  622.8649  244.9244  831.3372  264.1167
  646.0480  198.6961  820.9026  217.5330
  705.3337  241.3602  877.4844  254.9466
  704.6011  237.8181  875.9392  245.7172
  671.8469  335.0574  901.9269  357.0529
  670.5801  328.3618  846.6739  341.8562
  618.2718  302.3936  829.3909  327.3448
  598.4513  367.7768  824.0855  389.4264
  660.5819  409.7502  861.5848  432.7686
  651.0336  433.6098  866.2317  458.6788
  659.0219  471.9187  853.6799  490.7982
  594.3983  429.2635  822.7156  450.2791
  687.4395   24.7705  902.3947   46.6204
  806.5157   71.1139 1003.4879   86.0261
  752.4688   58.6687  906.9771   71.4469
  785.8048   32.7713  995.5384   42.1699
  774.4070  167.2166  988.1148  179.5288
  764.8329  108.8652 1002.2706  137.0671
  762.9371  117.1971  982.9294  136.5162
  775.4417  172.3787  957.1651  190.7023
  763.6094  259.3751  976.4421  276.7247
  711.7828  272.5434  932.2855  297.3385
  768.8158  286.7370  983.3172  307.4042
  777.4470  212.8516  997.5481  225.5351
  755.7564  374.4673  950.5699  383.9371
  756.8482  379.9228  975.5759  396.1149
  739.3955  292.7164  957.0153  312.9777
  795.4783  313.3083 1002.0852  321.5388
  760.1410  413.3055  959.4968  426.2166
  712.6045  394.8609  934.2973  417.7709
  734.4199  445.6280  967.9532  466.2681
  731.0480  481.7081  853.6799  490.7982
  856.2138   19.3833 1030.9824   26.8622
  858.2736   29.4897 1032.8757   36.3750
  866.7391   71.0249 1058.8442   85.3586
  786.5844    0.0000  991.9637   20.8865
  852.9515  108.4138 1067.0299  129.5971
  863.1610  169.3940 1058.8704  190.4164
  870.4293   89.1307 1063.1697  108.7352
  811.9837   98.4125 1043.8034  112.9284
  879.1365  264.8144 1079.9523  287.5340
  870.9857  216.1307 1069.8491  241.9010
  797.5245  271.0513 1010.4763  288.5863
  871.0199  216.3346 1068.3839  235.2832
  809.1387  382.0039  993.2068  401.1994
  872.4996  372.5479 1076.0424  381.9123
  817.9893  370.2759 1060.7235  380.3932
  899.4815  345.1032 1098.5072  371.3404
  834.8439  385.6967 1082.1054  416.4411
  815.0034  411.4959  998.5415  428.1642
  830.7058  420.5296  998.9911  430.4367
  911.6889  404.7562 1081.5114  413.0582
  937.5058   32.6142 1110.1328   48.1914
  962.5531   21.2132 1106.4000   30.2631
  969.0177   57.7945 1157.0322   76.1360
  957.5113   23.7182 1144.6813   46.3914
  975.5839  189.3199 1198.4619  200.2620
  903.5095  166.1500 1133.5583  196.5782
  950.2686  184.9203 1149.0056  207.2373
  949.2268  179.8414 1146.0438  191.6706
  971.3537  287.7101 1167.6538  305.2482
  952.7945  197.2338 1150.4592  214.8769
  967.7786  270.2815 1165.0998  291.8244
  979.2462  207.5915 1202.8776  225.4994
  904.4459  369.3621 1102.6461  390.0344
  938.7889  328.1399 1154.6507  349.4389
  973.3431  297.4083 1184.1575  316.5493
  965.2394  349.8155 1195.7489  374.9930
  912.6488  409.4469 1138.7771  432.8501
  989.4913  458.4454 1180.3021  484.6890
  945.2028  469.1569 1159.7977  495.9180
  921.3559  451.9955 1119.6757  478.9532
 1111.0728    0.0000 1243.1778    8.6756
 1110.4520   80.8405 1285.8352   99.0845
 1101.0429    4.5335 1305.7727   27.4310
 1105.5770   26.3106 1307.4653   36.3179
  984.7679  163.2061 1195.2411  181.8540
 1125.9560  158.4984 1299.7533  174.7901
 1055.0432  170.7338 1254.7332  194.0787
 1114.7776  102.5068 1307.0544  114.3288
 1004.2259  258.1031 1224.7186  276.1261
 1068.7976  241.4714 1315.0338  257.9067
 1079.6508  197.8049 1285.7399  215.0155
 1080.4168  201.9446 1288.7452  230.6435
 1096.5508  362.5038 1317.6208  380.8025
 1049.7011  319.6487 1263.4840  335.2252
 1000.9134  315.6927 1185.8651  325.1590
 1084.3171  321.2866 1309.1390  336.6952
 1068.2947  422.1181 1241.5395  443.8365
 1038.7005  465.2135 1249.8026  487.2065
 1077.2320  471.3714 1249.4940  485.5869
 1068.5471  423.5092 1242.0637  446.5877
 1197.7202   74.0094 1415.8543   90.8413
 1159.2924   87.2961 1318.9725   96.7377
 1197.8825   74.7721 1316.7958   85.3090
 1144.6813   46.3914 1312.4652   62.5706
 1193.0651  169.4175 1407.9912  191.1558
 1204.6054  106.3530 1407.8243  132.9253
 1169.8091  139.2227 1344.9843  154.9713
 1116.2190  109.7266 1323.0890  118.3521
 1148.1677  202.8332 1355.3119  210.5357
 1119.8054  263.5957 1354.2059  291.5915
 1194.3459  260.3745 1399.0151  280.0769
 1142.3477  283.7767 1371.1831  295.9261
 1162.1141  391.9026 1355.0439  406.1894
 1159.3198  377.6472 1354.0262  401.1232
 1146.9200  308.1796 1377.2230  328.4220
 1133.4159  339.0175 1344.7319  354.8535
 1165.3927  408.6282 1359.9531  430.6288
 1146.3650  415.5991 1327.3667  431.4831
 1119.6757  478.9532 1333.7762  498.2728
 1103.8873  395.6408 1323.9780  413.8612
 1269.7409   18.8395 1502.6316   48.8511
 1254.6361   72.1816 1460.4702   83.9178
 1247.4139   32.1536 1432.6055   39.8271
 1245.9553   24.0690 1404.2773   34.4212
 1229.1229  165.4487 1416.7246  179.4217
 1190.5649  155.1275 1414.5986  168.3152
 1246.1741  154.7060 1414.2057  166.2629
 1239.2831  123.0068 1424.9408  135.1240
 1255.8493  199.2130 1442.2373  220.7027
 1245.1496  252.3572 1461.5372  278.7947
 1198.1309  198.3701 1422.5977  210.1033
 1239.9431  226.1083 1421.9680  251.0801
 1265.5037  354.9739 1444.9192  377.3799
 1231.5103  391.1966 1422.4587  409.8101
 1230.8599  387.7829 1451.3311  412.6646
 1301.3639  296.2630 1470.2514  319.4689
 1231.6537  391.9492 1441.8305  416.8310
 1232.0438  393.9967 1451.0890  411.3324
 1204.5375  441.5965 1423.5523  464.1570
 1246.3429  469.0477 1453.7035  476.8983
 1315.0868   76.3353 1510.5740   97.1270
 1374.6853   20.3861 1577.7922   42.7371
 1372.0516   77.8053 1566.0012  101.4043
 1376.3723   29.0359 1553.0066   38.5219
 1388.1827  177.2959 1575.3179  202.0352
 1379.9350  116.6535 1613.8446  128.3670
 1325.9016  133.1196 1540.7514  157.2277
 1385.1496  142.3502 1604.4676  165.2152
 1351.2464  274.8119 1564.5766  301.4907
 1342.3718  224.4948 1557.5392  244.7940
 1356.8828  218.9874 1584.4551  247.6213
 1338.2526  201.1398 1551.6856  214.2611
 1311.5385  388.8524 1520.6624  408.9145
 1354.3636  292.4854 1570.7926  313.9246
 1307.1711  326.4621 1474.0651  337.2701
 1306.2697  362.9270 1516.6751  386.9613
 1329.0722  440.3520 1530.7564  464.4898
 1305.0911  421.2585 1527.6636  447.4613
 1354.5316  403.6391 1583.0705  433.6476
 1358.0151  420.9810 1569.3489  443.9024
 1408.3830   74.9541 1613.7504   82.2445
 1481.0706    7.9606 1685.6110   21.8703
 1488.3933   49.4822 1600.6608   61.3077
 1412.2106   92.6546 1644.5613  107.0652
 1397.8229  139.0200 1620.9068  164.2891
 1388.0416  156.6011 1607.8481  180.7364
 1497.4329  100.7390 1704.6305  117.9901
 1466.6965  119.8323 1678.3606  149.3381
 1395.9769  263.2635 1591.5588  283.0626
 1385.0242  204.0152 1620.0253  236.6471
 1443.0856  224.9133 1660.4310  245.4600
 1489.2047  249.6632 1707.0905  274.8391
 1541.4435  316.5332 1675.2941  324.6299
 1408.3370  372.1743 1641.2799  391.0557
 1459.6640  307.2059 1675.3182  324.7581
 1414.2429  364.3454 1637.4323  372.7075
 1402.9012  420.6515 1583.0705  433.6476
 1399.2925  403.2793 1580.4743  421.9935
 1444.4627  430.1478 1654.1134  452.2568
 1423.8860  466.1742 1591.9532  489.3176
 1560.9031   76.7342 1751.7616   96.6349
 1659.1838    0.0000 1806.3779    9.5702
 1555.7048   51.5787 1787.2189   70.6538
 1560.7115   75.8066 1767.6487   93.5404
 1511.1865  100.8496 1703.9871  112.4128
 1509.2412   89.0255 1703.9871  112.4128
 1569.0196  170.6123 1770.5468  191.9731
 1573.6795  138.5601 1710.8800  149.5736
 1590.5130  277.8450 1799.3019  306.1081
 1530.6914  219.4050 1718.9719  234.2686
 1526.3203  192.8365 1714.7272  208.0879
 1555.3249  233.2438 1721.5618  250.2434
 1540.7868  312.6927 1742.5091  337.3968
 1496.9801  294.5136 1716.7882  317.2016
 1547.3695  351.1922 1762.2315  370.5720
 1555.5196  379.7630 1767.6301  395.8047
 1563.8481  447.5703 1782.7524  466.4854
 1558.3468  415.3951 1774.4650  427.7508
 1499.5865  456.3935 1673.6187  477.7204
 1565.6123  426.5726 1777.5946  442.3782
 1593.3695   24.2208 1811.5350   41.7741
 1644.9757   12.1195 1808.3623   21.9620
 1654.0836   56.5796 1847.1413   75.2335
 1657.1296   71.4486 1848.7640   79.0170
 1648.8781  128.0176 1829.4390  146.0094
 1643.2245  100.5771 1854.2740  113.5439
 1673.2164  121.3359 1857.5594  131.1895
 1621.2544  166.0573 1835.1562  175.4529
 1609.2976  203.6303 1834.1782  220.6157
 1627.8723  272.6759 1851.3591  296.3831
 1625.3663  261.1697 1833.2272  285.2881
 1652.1394  201.2939 1842.4821  213.1818
 1641.8185  393.6244 1834.3449  403.0554
 1631.9848  346.7291 1848.7546  372.5767
 1655.4720  323.4309 1861.4266  340.7809
 1682.2632  290.0587 1898.4228  311.3459
 1658.7553  394.7745 1844.3317  415.2742
 1659.2888  476.9374 1786.4755  483.8873
 1665.5914  458.0549 1857.5465  478.9763
 1646.8326  417.5360 1850.3103  444.0942
 1743.4224   54.3117 1938.8033   69.5608
 1739.7525   35.6865 1935.1899   48.9596
 1783.4415   51.5678 1938.2812   66.5838
 1775.0783    9.3111 2000.0000   38.1827
 1705.6107  168.7564 1919.3592  179.1942
 1764.5523  161.5502 1963.3962  189.0902
 1704.2428  161.6237 1918.4013  174.1939
 1708.1307  181.8968 1924.1643  204.2763
 1710.3425  193.4299 1925.0504  208.9016
 1784.9998  230.0038 1954.8289  246.8217
 1787.3925  242.7355 1956.6922  255.6071
 1722.1802  268.8019 1942.3527  299.2174
 1751.1134  318.6065 1949.2508  335.2243
 1719.9109  330.8424 1904.5429  346.7911
 1720.4219  333.0744 1904.9348  349.0612
 1722.6161  365.8332 1909.3312  374.5237
 1763.1474  433.3041 2000.0000  454.0966
 1730.5234  438.8685 1857.0912  454.9225
 1772.9660  478.9315 1975.5168  497.1246
 1761.2450  424.4633 1982.3663  438.4140
 1841.8109   59.1724 2000.0000   67.4035
 1846.0010   78.7461 2000.0000   93.8448
 1864.1454   44.1346 2000.0000   63.0464
 1790.8650   89.0763 2000.0000  102.2557
 1861.7745  153.8294 2000.0000  169.2441
 1856.4606  127.6069 2000.0000  132.7169
 1926.4361  112.9536 2000.0000  119.8796
 1864.8610  170.4070 2000.0000  177.6916
 1877.2949  237.1900 2000.0000  242.1223
 1831.9664  278.2005 2000.0000  292.8646
 1818.0715  282.0487 2000.0000  291.6994
 1885.0822  279.0158 2000.0000  292.8227
 1842.8917  339.6179 2000.0000  348.6004
 1867.5407  304.0748 2000.0000  317.8957
 1798.5793  302.2629 2000.0000  320.4669
 1867.5407  304.0748 2000.0000  320.1619
 1825.9832  420.9704 2000.0000  443.9003
 1953.6767  426.8792 2000.0000  430.7294
 1973.6394  487.7263 2000.0000  490.3325
 1832.7202  453.9976 2000.0000  460.3463
4073
    0.0000    25.3362
    0.0000    36.5725
    0.0000    38.3537
    0.0000    43.6286
    0.0000    54.5091
    0.0000    62.4826
    0.0000   109.6971
    0.0000   134.7418
    0.0000   145.7524
    0.0000   166.4204
    0.0000   187.3595
 2000.0000    38.1827
 2000.0000    63.0464
 2000.0000    67.4035
 2000.0000    93.8448
 2000.0000   102.2557
 2000.0000   119.8796
 2000.0000   132.7169
 2000.0000   169.2441
 2000.0000   177.6916
   12.9046     0.0000
   49.3283     0.0000
  102.6647    -0.0000
  121.7823    -0.0000
  161.7392     0.0000
  267.6116    -0.0000
  276.2689     0.0000
  292.5024     0.0000
  305.6635    -0.0000
  365.2351     0.0000
  451.1885     0.0000
  461.8506     0.0000
  560.3930     0.0000
  593.7638     0.0000
  617.9368    -0.0000
  659.8363     0.0000
  672.5907     0.0000
  741.2725     0.0000
  741.9755     0.0000
  745.1519    -0.0000
  786.5844    -0.0000
  792.2711     0.0000
  852.2631     0.0000
  871.3655    -0.0000
  958.8043     0.0000
  978.8899    -0.0000
  988.4556    -0.0000
 1025.6362    -0.0000
 1100.0990    -0.0000
 1111.0728    -0.0000
 1181.9652    -0.0000
 1241.6125     0.0000
 1285.4641    -0.0000
 1370.7093    -0.0000
 1382.3798    -0.0000
 1392.1746     0.0000
 1397.2143     0.0000
